Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
3532,20,RL,129.0,16048.0,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1509.0,Unf,0,509.0,1952.0,GasA,Ex,Y,SBrkr,1963.0,0.0,0,1963.0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,760.0,TA,TA,Y,187.0,42.0,0,0,0,0,,,,0,9,2006,WD,Normal,315800.0
3533,60,RL,,9290.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1973,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,600.0,ALQ,80,494.0,1195.0,GasA,Ex,Y,SBrkr,1144.0,1464.0,0,2608.0,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2,813.0,TA,TA,Y,0.0,197.0,0,0,0,0,,,,0,7,2008,WD,Normal,288200.0
3534,60,RL,70.0,10457.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1976,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,228.0,Rec,500,195.0,899.0,GasA,Gd,Y,SBrkr,890.0,828.0,0,1718.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2,478.0,TA,TA,Y,240.0,0.0,0,0,0,0,,,,0,7,2009,WD,Normal,178500.0
3535,60,RL,65.0,8112.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,848.0,820.0,GasA,Ex,Y,SBrkr,891.0,1082.0,0,1973.0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,468.0,TA,TA,Y,109.0,48.0,0,0,0,0,,,,0,7,2007,WD,Normal,205800.0
3536,75,RL,102.0,16651.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,'Wd Sdng',Plywood,,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,479.0,Unf,0,306.0,869.0,GasA,Ex,Y,SBrkr,1631.0,1062.0,397,2693.0,1,0,2,1,5,1,TA,12,Typ,2,TA,Basment,1970.0,Fin,2,627.0,TA,TA,Y,123.0,62.0,0,0,0,0,,,,0,8,2009,WD,Normal,179900.0
3537,160,FV,30.0,3140.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2008,2008,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,579.0,564.0,GasA,Ex,Y,SBrkr,482.0,632.0,80,1114.0,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2,483.0,TA,TA,Y,0.0,161.0,0,0,0,0,,,,0,4,2006,WD,Abnorml,137000.0
3538,60,RL,69.0,7450.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1965,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,TA,TA,CBlock,TA,TA,No,BLQ,537.0,Unf,0,153.0,666.0,GasA,TA,Y,SBrkr,617.0,747.0,0,1364.0,0,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1966.0,RFn,2,447.0,TA,TA,Y,202.0,114.0,0,0,0,0,,,,0,7,2006,WD,Normal,135800.0
3539,20,RL,60.0,11670.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6,5,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,206.0,TA,TA,CBlock,TA,Fa,No,BLQ,333.0,Unf,0,762.0,1043.0,GasA,TA,Y,SBrkr,1118.0,0.0,0,1118.0,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948.0,Unf,1,195.0,TA,TA,Y,0.0,124.0,0,0,0,0,,,,0,11,2007,WD,Normal,114100.0
3540,20,RL,,13228.0,Pave,,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,'Wd Sdng',,0.0,TA,TA,CBlock,TA,TA,No,Rec,1006.0,Unf,0,192.0,1253.0,GasA,Gd,Y,SBrkr,1339.0,0.0,0,1339.0,1,0,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2,614.0,TA,TA,Y,309.0,0.0,0,0,0,0,,,,0,11,2006,WD,Normal,170500.0
3541,20,RL,89.0,10153.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0,1534.0,1523.0,GasA,Ex,Y,SBrkr,1540.0,0.0,0,1540.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,811.0,TA,TA,Y,96.0,36.0,0,0,0,0,,,,0,12,2007,New,Partial,232900.0
3542,20,RL,,13387.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1969,1970,Gable,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,952.0,Unf,0,339.0,1207.0,GasA,Ex,Y,SBrkr,2128.0,0.0,0,2128.0,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,577.0,TA,TA,Y,0.0,45.0,0,0,0,0,,,,0,5,2008,WD,Normal,226000.0
3543,80,RL,,10227.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1970,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,673.0,607.0,GasA,TA,Y,SBrkr,1262.0,701.0,0,1963.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1972.0,RFn,2,572.0,TA,TA,Y,0.0,112.0,0,0,0,0,,GdPrv,,0,8,2009,COD,Abnorml,154500.0
3544,60,RL,121.0,16626.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,1238.0,1288.0,GasA,Ex,Y,SBrkr,1313.0,1246.0,0,2559.0,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1991.0,Unf,2,492.0,TA,TA,Y,126.0,79.0,0,0,0,0,,,,0,4,2006,WD,Normal,251000.0
3545,20,RL,70.0,9609.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1275.0,1201.0,GasA,Ex,Y,SBrkr,1192.0,0.0,0,1192.0,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2,587.0,TA,TA,Y,371.0,0.0,0,0,0,0,,,,0,6,2009,WD,Normal,182400.0
3546,90,RM,68.0,9465.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1979,1979,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,Slab,,,,,0.0,,0,0.0,0.0,GasA,TA,Y,SBrkr,1192.0,603.0,0,1795.0,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1978.0,Unf,2,593.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,4,2010,WD,Normal,113200.0
3547,60,RL,,7062.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,462.0,Unf,0,184.0,742.0,GasA,Gd,Y,SBrkr,704.0,752.0,0,1456.0,0,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1993.0,Fin,2,427.0,TA,TA,Y,192.0,65.0,0,0,0,0,,,,0,5,2006,WD,Normal,161500.0
3548,60,RL,77.0,9617.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1073.0,Unf,0,297.0,1510.0,GasA,Ex,Y,SBrkr,1495.0,1345.0,0,2840.0,1,0,3,0,4,1,Gd,11,Typ,1,TA,BuiltIn,2006.0,RFn,3,1052.0,TA,TA,Y,129.0,141.0,0,0,0,0,,,,0,4,2007,New,Partial,430500.0
3549,20,RL,83.0,10114.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1845.0,1722.0,GasA,Ex,Y,SBrkr,1705.0,0.0,0,1705.0,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,3,952.0,TA,TA,Y,0.0,51.0,0,0,0,0,,,,0,6,2007,New,Partial,269400.0
3550,80,RL,,13154.0,Pave,,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1990,1990,Gable,CompShg,'Wd Sdng','Wd Sdng',BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1463.0,Unf,0,0.0,1462.0,GasA,Gd,Y,SBrkr,1685.0,0.0,0,1685.0,1,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Fin,2,561.0,TA,TA,Y,78.0,0.0,0,0,396,0,,,,0,8,2009,WD,Normal,279700.0
3551,20,RL,96.0,13844.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,426.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1282.0,Unf,0,592.0,2138.0,GasA,Ex,Y,SBrkr,1957.0,0.0,0,1957.0,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,796.0,TA,TA,Y,0.0,61.0,0,304,0,0,,,,0,11,2008,New,Partial,427500.0
3552,20,RL,,20047.0,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,'Wd Sdng','Wd Sdng',BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35.0,Rec,869,943.0,1643.0,GasA,TA,Y,SBrkr,2341.0,0.0,0,2341.0,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Basment,1953.0,Unf,2,484.0,TA,TA,Y,155.0,134.0,192,0,0,0,,MnPrv,,0,10,2007,COD,Abnorml,222800.0
3553,70,RL,120.0,14530.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,,0.0,TA,TA,CBlock,TA,TA,No,Rec,626.0,Unf,0,498.0,1060.0,GasA,Ex,Y,SBrkr,1178.0,879.0,0,2057.0,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,511.0,TA,TA,Y,0.0,0.0,0,0,90,0,,,,0,7,2008,WD,Normal,232900.0
3554,20,RL,118.0,13959.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1319.0,1482.0,GasA,Ex,Y,SBrkr,1433.0,0.0,0,1433.0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,3,878.0,TA,TA,Y,442.0,82.0,0,0,0,0,,,,0,1,2006,WD,Normal,182100.0
3555,80,RL,70.0,11829.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1960,1999,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,408.0,Unf,0,77.0,525.0,GasA,Ex,Y,SBrkr,1379.0,0.0,0,1379.0,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2,553.0,TA,TA,Y,315.0,0.0,0,0,100,0,,,,0,10,2009,WD,Normal,166100.0
3556,85,RL,74.0,8501.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1980,1982,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,686.0,Unf,0,177.0,842.0,GasA,TA,Y,SBrkr,825.0,0.0,0,825.0,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1996.0,Unf,2,502.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,7,2009,WD,Normal,133000.0
3557,50,RM,59.0,5380.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1909,2003,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0.0,Unf,0,494.0,467.0,GasA,Gd,Y,SBrkr,1102.0,629.0,0,1731.0,0,0,1,0,2,1,Gd,5,Typ,0,,Attchd,1950.0,Unf,1,267.0,Fa,TA,Y,407.0,0.0,0,0,0,0,,,,0,6,2006,WD,Normal,127000.0
3558,160,RM,36.0,2371.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,No,Rec,125.0,BLQ,232,159.0,541.0,GasA,TA,Y,SBrkr,514.0,592.0,0,1106.0,0,0,1,1,3,1,TA,4,Typ,0,,Attchd,1976.0,Unf,1,334.0,TA,TA,Y,197.0,0.0,0,0,0,0,,,,0,4,2010,WD,Normal,86800.0
3559,20,RL,75.0,8739.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1961,1961,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,596.0,Unf,0,870.0,1526.0,GasA,Gd,Y,SBrkr,1404.0,0.0,0,1404.0,0,0,1,1,4,1,TA,7,Typ,0,,Attchd,1958.0,RFn,1,280.0,TA,TA,Y,0.0,0.0,275,0,0,0,,,Shed,500,4,2007,COD,Normal,162000.0
3560,60,RL,79.0,11671.0,Pave,,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,481.0,Unf,0,156.0,618.0,GasA,Gd,Y,SBrkr,609.0,1108.0,0,1717.0,1,0,2,1,4,1,Gd,8,Typ,0,,Attchd,1997.0,RFn,2,551.0,TA,TA,Y,392.0,101.0,185,0,0,0,,,Shed,400,5,2008,WD,Normal,200900.0
3561,20,RL,,15699.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1978,1978,Hip,WdShake,Stone,HdBoard,,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,1226.0,LwQ,400,0.0,1466.0,GasA,TA,Y,SBrkr,2846.0,0.0,0,2846.0,1,0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,1976.0,Fin,2,689.0,TA,TA,Y,0.0,70.0,174,0,0,0,,,,0,5,2008,COD,Abnorml,296200.0
3562,80,RL,76.0,9641.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1976,1977,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,510.0,Unf,0,530.0,1090.0,GasA,TA,Y,SBrkr,1219.0,0.0,0,1219.0,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1,335.0,TA,TA,Y,209.0,0.0,0,0,0,576,Gd,GdPrv,,0,7,2008,WD,Normal,187000.0
3563,20,RL,100.0,16958.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1958,2002,Gable,CompShg,BrkFace,HdBoard,,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1399.0,Unf,0,482.0,1824.0,GasA,TA,Y,SBrkr,1738.0,0.0,0,1738.0,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,591.0,TA,TA,Y,0.0,213.0,162,0,0,0,,,,0,5,2010,WD,Normal,313700.0
3564,50,RL,60.0,10484.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1937,1989,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,672.0,Unf,0,161.0,740.0,GasA,Gd,Y,SBrkr,1216.0,388.0,0,1604.0,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,1950.0,Unf,2,569.0,TA,TA,Y,427.0,22.0,0,0,0,0,,,Shed,500,4,2006,WD,Normal,178200.0
3565,20,RL,60.0,6130.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1984,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,669.0,Unf,0,183.0,818.0,GasA,Ex,Y,SBrkr,822.0,0.0,0,822.0,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,289.0,TA,TA,Y,0.0,0.0,0,0,0,0,,MnPrv,,0,10,2008,WD,Normal,131300.0
3566,50,RL,60.0,8208.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1928,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Rec,399.0,Unf,0,776.0,1128.0,GasA,Fa,Y,SBrkr,1457.0,289.0,0,1746.0,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2,550.0,TA,TA,Y,344.0,0.0,128,0,0,0,,,,0,6,2008,WD,Normal,137800.0
3567,85,RL,,6854.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1977,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,707.0,Unf,0,111.0,873.0,GasA,Ex,Y,SBrkr,913.0,0.0,0,913.0,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2,446.0,TA,TA,Y,0.0,0.0,0,0,192,0,,MnPrv,,0,6,2007,WD,Normal,149200.0
3568,20,RL,107.0,14716.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1367.0,Unf,0,664.0,2120.0,GasA,Ex,Y,SBrkr,2161.0,0.0,0,2161.0,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,900.0,TA,TA,Y,212.0,245.0,0,0,0,0,,,,0,9,2006,New,Partial,495900.0
3569,50,RL,60.0,6508.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1927,1950,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0,992.0,1024.0,GasA,Ex,Y,SBrkr,960.0,0.0,514,960.0,0,0,2,0,4,1,TA,7,Typ,0,,,,,0,0.0,,,P,0.0,0.0,138,0,0,0,,,,0,6,2006,WD,Normal,83300.0
3570,190,RM,76.0,6743.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1903,1996,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0,365.0,382.0,GasA,Gd,Y,SBrkr,962.0,729.0,0,1691.0,0,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,1999.0,Unf,2,702.0,TA,TA,N,362.0,0.0,40,0,0,0,,MnPrv,,0,5,2010,WD,Normal,136700.0
3571,80,RL,70.0,10254.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1972,2005,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,82.0,TA,TA,CBlock,TA,TA,Av,ALQ,361.0,Unf,0,24.0,340.0,GasA,TA,Y,SBrkr,651.0,516.0,0,1167.0,0,1,1,0,3,1,TA,5,Typ,0,,BuiltIn,1971.0,Unf,1,307.0,TA,TA,Y,36.0,0.0,0,0,0,0,,GdWo,,0,12,2007,WD,Normal,136500.0
3572,20,RL,50.0,34423.0,Grvl,,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1962,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1174.0,Unf,0,394.0,1556.0,GasA,Gd,Y,SBrkr,1722.0,0.0,0,1722.0,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3,1072.0,TA,TA,Y,0.0,257.0,0,0,263,0,,,,0,5,2007,WD,Normal,201200.0
3573,20,RL,73.0,7038.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1958,Gable,CompShg,WdShing,'Wd Shng',,0.0,TA,TA,CBlock,TA,TA,No,GLQ,679.0,Unf,0,110.0,857.0,GasA,TA,Y,FuseA,773.0,0.0,0,773.0,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,1,288.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,7,2006,WD,Normal,129100.0
3574,160,FV,,5361.0,Pave,,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,224.0,Unf,0,306.0,505.0,GasA,Ex,Y,SBrkr,571.0,561.0,0,1132.0,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2004.0,Unf,2,472.0,TA,TA,Y,0.0,58.0,0,0,0,0,,,,0,3,2007,WD,Normal,149300.0
3575,20,RL,63.0,7691.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0,1055.0,1226.0,GasA,Gd,Y,SBrkr,1326.0,0.0,0,1326.0,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,367.0,TA,TA,Y,227.0,20.0,0,0,0,0,,,,0,6,2007,WD,Normal,170000.0
3576,50,RM,51.0,6093.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1934,1995,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,860.0,893.0,GasA,Ex,Y,SBrkr,1022.0,574.0,0,1596.0,0,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1935.0,Unf,1,255.0,TA,TA,Y,0.0,0.0,54,0,120,0,,,,0,7,2009,WD,Normal,125100.0
3577,20,RL,65.0,28833.0,Pave,,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1965,2003,Flat,Tar&Grv,'Wd Sdng','Wd Sdng',,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1397.0,Unf,0,115.0,1358.0,GasA,Ex,Y,SBrkr,1458.0,0.0,0,1458.0,2,0,1,0,1,1,Ex,5,Typ,2,Gd,Attchd,1968.0,Unf,1,449.0,TA,TA,Y,0.0,51.0,0,0,60,0,,,,0,6,2009,WD,Partial,135800.0
3578,60,RL,160.0,15536.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1997,1997,Hip,CompShg,'Wd Sdng',ImStucc,,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2066.0,Unf,0,288.0,2315.0,GasA,Ex,Y,SBrkr,2655.0,2127.0,0,4782.0,1,0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3,716.0,TA,TA,Y,161.0,75.0,0,0,0,555,Ex,MnPrv,,0,7,2007,WD,Abnorml,739300.0
3579,190,RL,60.0,11754.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1899,1970,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,661.0,Unf,0,295.0,897.0,GasA,TA,N,FuseA,1827.0,668.0,0,2495.0,0,0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1970.0,Unf,2,550.0,TA,Fa,N,144.0,0.0,0,0,0,0,,,,0,5,2006,ConLD,Normal,166000.0
